pattern_id,key,left_token_id,right_token_id,distance,left_text,right_text,train_support,valid_support,npmi,heldout_log_rate_diff,document_count,document_coverage,parent_reuse
4448,26793215196,6388,311,1, leading, to,109,28,0.24455102,0.00639100,132,0.01320000,0
4449,1501574972,358,3535,1, I, understand,109,26,0.24062245,0.06771697,126,0.01260000,0
4450,17205037572,4102,641,1, ,In,109,36,0.23554950,0.25770543,114,0.01140000,1
4451,16408,0,4102,1,!, ,109,24,0.23170927,0.14775968,92,0.00920000,0
4452,1107315628,264,4843,1, a, third,109,25,0.22873489,0.10693768,127,0.01270000,0
4453,1568689440,374,4936,1, is, simply,109,28,0.22283986,0.00639100,134,0.01340000,0
4454,75504013,18,1635,2,3, years,109,21,0.21860075,0.28129107,115,0.01150000,0
4455,46162660,11,6329,1,",", nor,109,27,0.21393220,0.02997664,123,0.01230000,0
4456,14180943256,3381,358,1, thought, I,109,36,0.20987325,0.25770543,137,0.01370000,0
4457,58736664,14,4102,1,/, ,109,20,0.19350285,0.33008123,128,0.01280000,7
4458,5121248412,1221,807,1, then, they,109,29,0.18559849,0.04148232,126,0.01260000,0
4459,2994737390,714,1083,3, but, also,109,25,0.17488129,0.10693768,132,0.01320000,0
4460,11182016180,2666,429,1, feel, that,109,24,0.17109319,0.14775968,124,0.01240000,0
4461,13438550068,3204,13,1, possible,.,109,23,0.14942578,0.19031929,123,0.01230000,0
4462,4332718246,1033,553,3, were, by,109,36,0.14210952,0.25770543,139,0.01390000,0
4463,1170231264,279,5112,1, the, sound,109,22,0.13482299,0.23477105,108,0.01080000,0
4464,79692569,19,198,2,4,"
",109,31,0.13383794,0.10817370,114,0.01140000,5
4465,2738883740,653,807,1, do, they,109,35,0.13187631,0.22953456,129,0.01290000,0
4466,10896802848,2598,264,1, called, a,109,25,0.12452230,0.10693768,126,0.01260000,0
4467,13098811444,3123,13,1, away,.,109,24,0.12111193,0.14775968,125,0.01250000,0
4468,6777997256,1616,498,1, way, you,109,32,0.12022748,0.13992240,135,0.01350000,0
4469,1170230608,279,4948,1, the, political,109,27,0.11934220,0.02997664,123,0.01230000,0
4470,1811945738,432,1602,3, it, very,109,27,0.11889246,0.02997664,133,0.01330000,0
4471,24243078237,5780,279,2, goes, the,109,22,0.11231214,0.23477105,115,0.01150000,0
4472,1568678045,374,2087,2, is, going,109,22,0.11102163,0.23477105,125,0.01250000,0
4473,125830849,30,432,2,?, it,109,21,0.10529333,0.28129107,119,0.01190000,0
4474,21051214856,5019,770,1, everyone, else,108,23,0.57212382,0.18110264,125,0.01250000,0
4475,114236064988,27236,311,1, tends, to,108,22,0.35244344,0.22555440,116,0.01160000,0
4476,2709541344,646,5240,1, can, cause,108,37,0.34508852,0.29432106,117,0.01170000,0
4477,24381489217,5813,16,2, April,1,108,31,0.33139841,0.11739035,109,0.01090000,6
4478,2172664388,518,3729,1, at, night,108,41,0.32345633,0.39697522,117,0.01170000,0
4479,2373988748,566,3171,1, he, doesn,108,21,0.30143784,0.27207441,114,0.01140000,0
4480,2252355656,537,3602,1, not, yet,108,36,0.29686647,0.26692209,131,0.01310000,0
4481,1811962800,432,5868,1, it, looks,108,25,0.29457050,0.09772103,124,0.01240000,0
4482,38684067008,9223,304,1, born, in,108,25,0.28466727,0.09772103,94,0.00940000,0
4483,1602224328,382,50,1,".

",S,108,27,0.27292039,0.02075999,109,0.01090000,0
4484,1107323792,264,6884,1, a, wide,108,20,0.27127475,0.32086458,123,0.01230000,1
4485,50319066332,11997,311,1, impossible, to,108,30,0.26993945,0.08460053,130,0.01300000,0
4486,4575989240,1091,894,1, than, any,108,20,0.26534307,0.32086458,126,0.01260000,0
4487,23580378348,5622,315,1, bottom, of,108,24,0.25547018,0.13854302,118,0.01180000,1
4488,1107323396,264,6785,1, a, positive,108,31,0.24130959,0.11739035,122,0.01220000,0
4489,31738299628,7567,315,1, benefits, of,108,33,0.22664364,0.17991071,126,0.01260000,0
4490,1304442228,311,3421,1, to, cover,108,23,0.21998034,0.18110264,124,0.01240000,0
4491,13803456181,3291,429,2, tell, that,108,20,0.20001259,0.32086458,121,0.01210000,0
4492,46174864,11,9380,1,",", leaving,108,32,0.19514379,0.14913905,138,0.01380000,0
4493,10540288052,2513,525,1, things, are,108,28,0.19229518,0.01560766,128,0.01280000,0
4494,16290677952,3884,304,1, seen, in,108,25,0.19121793,0.09772103,126,0.01260000,0
4495,1170229884,279,4767,1, the, president,108,40,0.18766485,0.37228260,88,0.00880000,0
4496,1170240528,279,7428,1, the, purpose,108,26,0.17833241,0.05850031,126,0.01260000,0
4497,2654997220,633,697,1, get, your,108,28,0.17508279,0.01560766,122,0.01220000,0
4498,1170229528,279,4678,1, the, House,108,20,0.17065150,0.32086458,79,0.00790000,0
4499,2936016189,700,847,2, out, my,108,20,0.16699723,0.32086458,116,0.01160000,0
4500,1275074753,304,1584,2, in, state,108,24,0.16665742,0.13854302,114,0.01140000,0
4501,1170241084,279,7567,1, the, benefits,108,32,0.16580173,0.14913905,127,0.01270000,0
4502,1220544256,291,448,1,ed, with,108,24,0.16313247,0.13854302,130,0.01300000,0
4503,2088768858,498,1366,3, you, want,108,33,0.14642172,0.17991071,134,0.01340000,0
4504,1354772984,323,3198,1, and, women,108,26,0.14141643,0.05850031,108,0.01080000,0
4505,1170240464,279,7412,1, the, guy,108,29,0.13670876,0.05069898,120,0.01200000,0
4506,54539405,13,3363,2,., means,108,20,0.13247561,0.32086458,114,0.01140000,0
4507,11437867060,2727,13,1, says,.,108,25,0.12073590,0.09772103,83,0.00830000,0
4508,2088768518,498,1281,3, you, make,108,25,0.11670821,0.09772103,125,0.01250000,0
4509,12536775917,2989,315,2, important, of,108,25,0.11185653,0.09772103,131,0.01310000,1
4510,3242199142,773,537,3, so, not,108,24,0.10724416,0.13854302,130,0.01300000,0
4511,2172652920,518,862,1, at, their,108,26,0.10497930,0.05850031,129,0.01290000,0
4512,6698304985,1597,374,2, And, is,108,32,0.10407633,0.14913905,132,0.01320000,0
4513,60582532602,14444,1406,3,Google,"


",107,23,0.63433259,0.17180024,130,0.01300000,11
4514,41948665,10,1406,2,+,"


",107,23,0.54791199,0.17180024,130,0.01300000,12
4515,5372925544,1281,5530,1, make, sense,107,22,0.43624143,0.21625201,123,0.01230000,0
4516,6719285536,1602,2632,1, very, little,107,23,0.36664942,0.17180024,122,0.01220000,0
4517,17725129496,4226,198,1, answer,"
",107,32,0.35796538,0.15844144,88,0.00880000,12
4518,54596704,13,17688,1,., Sometimes,107,23,0.30034628,0.17180024,122,0.01220000,0
4519,12754880480,3041,504,1, far, from,107,37,0.29200073,0.30362345,140,0.01400000,0
4520,1304463432,311,8722,1, to, gain,107,25,0.25747649,0.08841863,128,0.01280000,0
4521,17305699564,4126,315,1, center, of,107,24,0.25311251,0.12924063,115,0.01150000,1
4522,2877295456,686,728,1, will, go,107,27,0.24651307,0.01145759,128,0.01280000,0
4523,54546977,13,5256,2,., addition,107,30,0.24321467,0.09390292,129,0.01290000,0
4524,12830377152,3059,304,1, results, in,107,26,0.23909813,0.04919792,120,0.01200000,0
4525,50138711132,11954,279,1, During, the,107,31,0.23614048,0.12669275,126,0.01260000,0
4526,5913971252,1410,653,1, could, do,107,32,0.23436591,0.15844144,135,0.01350000,0
4527,4332720364,1033,1083,1, were, also,107,21,0.22644063,0.26277202,115,0.01150000,0
4528,2202019285,525,2421,2, are, few,107,26,0.21329302,0.04919792,128,0.01280000,0
4529,17205035136,4102,32,1, ,A,107,29,0.21176848,0.06000137,102,0.01020000,0
4530,14046725356,3349,315,1, price, of,107,22,0.19763269,0.21625201,115,0.01150000,0
4531,6220154381,1483,387,2, used, be,107,22,0.19384319,0.21625201,126,0.01260000,0
4532,88080434,21,12,3,6,-,107,20,0.18500354,0.31156218,97,0.00970000,0
4533,1107311020,264,3691,1, a, black,107,27,0.18146941,0.01145759,110,0.01100000,0
4534,3368029640,803,882,1, more, time,107,20,0.18030055,0.31156218,114,0.01140000,0
4535,2017463080,481,714,1, -, but,107,30,0.17970308,0.09390292,120,0.01200000,0
4536,3959427024,944,1012,1,'t, been,107,33,0.17664651,0.18921310,133,0.01330000,0
4537,1837111792,438,1660,1, as, being,107,45,0.16352559,0.49936803,142,0.01420000,0
4538,88081176,21,198,1,6,"
",107,24,0.15285420,0.12924063,110,0.01100000,4
4539,83886129,20,12,2,5,-,107,39,0.15277036,0.35626719,124,0.01240000,0
4540,27497857068,6556,11,1, morning,",",107,34,0.14658335,0.21906607,125,0.01250000,1
4541,9453961260,2254,11,1, month,",",107,35,0.14188815,0.24805360,123,0.01230000,0
4542,1170228284,279,4367,1, the, fight,107,23,0.13670363,0.17180024,104,0.01040000,0
4543,1170225208,279,3598,1, the, major,107,21,0.12606759,0.26277202,123,0.01230000,0
4544,2189426805,522,29,2,</,>,106,29,0.75048763,0.06939111,36,0.00360000,0
4545,11467258388,2734,7813,1, interest, rates,106,20,0.69083769,0.30217244,59,0.00590000,0
4546,7952410196,1896,2453,1, take, care,106,30,0.46066506,0.10329266,114,0.01140000,0
4547,54777612232,13060,498,1,Thank, you,106,27,0.44361361,0.00206785,115,0.01150000,0
4548,1342178612,320,333,1, (,if,106,24,0.36910159,0.11985089,119,0.01190000,0
4549,10825502672,2581,1012,1, never, been,106,29,0.33170928,0.06939111,132,0.01320000,0
4550,1501590844,358,7503,1, I, agree,106,32,0.31281465,0.16783118,118,0.01180000,0
4551,4227868484,1008,2513,1, other, things,106,35,0.30777056,0.25744334,140,0.01400000,0
4552,5897194564,1406,785,1,"


",The,106,21,0.30169292,0.25338228,122,0.01220000,0
4553,34418460120,8206,374,1,which, is,106,20,0.29954039,0.30217244,117,0.01170000,0
4554,3460310566,825,2441,3, one, another,106,27,0.29748346,0.00206785,126,0.01260000,0
4555,3384820016,807,4172,1, they,'d,106,25,0.29677402,0.07902889,110,0.01100000,0
4556,1304448728,311,5046,1, to, fix,106,21,0.27880774,0.25338228,110,0.01100000,0
4557,4546630460,1084,1231,1, It, may,106,21,0.27092427,0.25338228,120,0.01200000,0
4558,3242202633,773,1410,2, so, could,106,27,0.22323323,0.00206785,128,0.01280000,0
4559,6018828506,1435,566,3, him, he,106,24,0.21274898,0.11985089,120,0.01200000,0
4560,1568686904,374,4302,1, is, nothing,106,34,0.20557252,0.22845581,132,0.01320000,0
4561,922763341,220,4115,2, , hours,106,20,0.20414727,0.30217244,91,0.00910000,0
4562,1107321720,264,6366,1, a, computer,106,23,0.20351009,0.16241050,102,0.01020000,0
4563,4106227749,979,1033,2, when, were,106,29,0.20300592,0.06939111,132,0.01320000,0
4564,1275071650,304,808,3, in,.S,106,29,0.19746969,0.06939111,115,0.01150000,0
4565,46161968,11,6156,1,",", August,106,25,0.19653160,0.07902889,114,0.01140000,7
4566,5372905256,1281,458,1, make, an,106,29,0.19233350,0.06939111,129,0.01290000,0
4567,4412411948,1052,1035,1, there, would,106,23,0.18370707,0.16241050,120,0.01200000,0
4568,17205042960,4102,1988,1, , But,106,49,0.18255308,0.59391558,108,0.01080000,0
4569,1547707861,369,2421,2, for, few,106,38,0.18110578,0.33968144,132,0.01320000,0
4570,38981861420,9294,11,1, century,",",106,29,0.17734828,0.06939111,117,0.01170000,7
4571,1170224744,279,3482,1, the, web,106,35,0.17630468,0.25744334,107,0.01070000,0
4572,109055132,26,807,1,;, they,106,30,0.17378279,0.10329266,129,0.01290000,0
4573,71309708,17,1635,1,2, years,106,20,0.15462598,0.30217244,102,0.01020000,0
4574,2415923136,576,1008,1, The, other,106,26,0.14936559,0.03980818,129,0.01290000,0
4575,3959424661,944,421,2,'t, if,106,33,0.14846880,0.19860284,131,0.01310000,1
4576,2252343780,537,633,1, not, get,106,24,0.14627737,0.11985089,125,0.01250000,0
4577,8011121884,1910,311,1, free, to,106,21,0.12176071,0.25338228,120,0.01200000,0
4578,1799362501,429,1521,2, that, did,106,21,0.11948818,0.25338228,121,0.01210000,0
4579,3741321317,892,537,2, which, not,106,25,0.11678331,0.07902889,127,0.01270000,0
4580,1342180420,320,785,1, (,The,106,25,0.11527155,0.07902889,121,0.01210000,0
4581,9529460184,2272,374,1, life, is,106,30,0.11498745,0.10329266,124,0.01240000,0
4582,12645826612,3015,13,1, water,.,106,21,0.11330327,0.25338228,102,0.01020000,0
4583,8338278068,1988,429,1, But, that,106,23,0.10199168,0.16241050,125,0.01250000,0
4584,2252344893,537,911,2, not, about,106,39,0.10094751,0.36565693,137,0.01370000,0
4585,1736471008,414,7288,1,     , •,105,21,0.49209668,0.24390354,54,0.00540000,0
4586,17205045656,4102,2662,1, ,Out,105,20,0.48353858,0.29269370,125,0.01250000,10
4587,24222107284,5775,421,1, wonder, if,105,24,0.46814487,0.11037214,118,0.01180000,0
4588,2202170660,525,40265,1, are, commenting,105,21,0.46096752,0.24390354,126,0.01260000,13
4589,6966757032,1661,4522,1, good, idea,105,31,0.43394681,0.14556123,130,0.01300000,0
4590,7461669616,1779,700,1, check, out,105,26,0.40862400,0.03032944,122,0.01220000,0
4591,4517271065,1077,1414,2, let, know,105,31,0.40200740,0.14556123,125,0.01250000,0
4592,73756837556,17585,429,1, argue, that,105,21,0.36355635,0.24390354,110,0.01100000,0
4593,24192745537,5768,16,2, July,1,105,22,0.34077211,0.19738352,107,0.01070000,6
4594,12448697092,2968,705,1, give, up,105,29,0.33203338,0.07886986,120,0.01200000,0
4595,1501583932,358,5775,1, I, wonder,105,30,0.33043971,0.11277141,119,0.01190000,0
4596,6345987937,1513,1496,2, don, even,105,21,0.29854716,0.24390354,118,0.01180000,0
4597,6937381272,1654,614,1,We, have,105,26,0.29416775,0.03032944,122,0.01220000,0
4598,2575320745,614,4522,2, have, idea,105,37,0.28495886,0.32249194,131,0.01310000,0
4599,12935234796,3084,315,1, length, of,105,26,0.27622115,0.03032944,110,0.01100000,0
4600,2415931769,576,3166,2, The, thing,105,40,0.26090769,0.40045348,143,0.01430000,0
4601,8292140328,1977,330,1, say," """,105,35,0.24942140,0.26692209,122,0.01220000,0
4602,1275083777,304,3840,2, in, history,105,22,0.21034649,0.19738352,116,0.01160000,0
4603,10376708161,2474,16,2, since,1,105,20,0.18693451,0.29269370,117,0.01170000,1
4604,31054628060,7404,311,1, talking, to,105,32,0.18481545,0.17730993,121,0.01210000,0
4605,96469041,23,12,2,8,-,105,28,0.18314148,0.04377854,107,0.01070000,0
4606,3384808984,807,1414,1, they, know,105,27,0.18117116,0.00741089,117,0.01170000,0
4607,2738885024,653,1128,1, do, what,105,24,0.17964715,0.11037214,120,0.01200000,0
4608,2399148528,572,1660,1, was, being,105,30,0.16708923,0.11277141,131,0.01310000,0
4609,1170221976,279,2790,1, the, total,105,22,0.16315862,0.19738352,100,0.01000000,0
4610,6119490752,1459,304,1, point, in,105,37,0.14000156,0.32249194,136,0.01360000,0
4611,1170222984,279,3042,1, the, present,105,34,0.13500912,0.23793455,123,0.01230000,0
4612,1354774600,323,3602,1, and, yet,105,27,0.13499288,0.00741089,123,0.01230000,0
4613,1107306698,264,2610,3, a,You,105,23,0.13036032,0.15293176,128,0.01280000,3
4614,4106226073,979,614,2, when, have,105,24,0.11709602,0.11037214,126,0.01260000,0
4615,16571695148,3951,11,1, months,",",105,24,0.11267396,0.11037214,120,0.01200000,0
4616,7767852725,1852,429,2, same, that,105,25,0.11215697,0.06955015,125,0.01250000,0
4617,9802089710,2337,315,3, during, of,105,26,0.10566487,0.03032944,124,0.01240000,0
4618,2113931928,504,678,1, from, all,105,27,0.10493307,0.00741089,123,0.01230000,0
4619,5121246913,1221,432,2, then, it,105,26,0.10330152,0.03032944,128,0.01280000,0
4620,1354766389,323,1549,2, and, again,105,27,0.10206459,0.00741089,127,0.01270000,0
4621,41846580196,9977,2297,1, climate, change,104,25,0.66761493,0.05998070,76,0.00760000,0
4622,87262496472,20805,438,1,such, as,104,28,0.48974912,0.05334799,119,0.01190000,0
4623,8023707585,1913,1008,2, On, other,104,20,0.42593756,0.28312425,117,0.01170000,1
4624,31037849669,7400,17,2, February,2,104,27,0.38892451,0.01698034,107,0.01070000,7
4625,1921019392,458,7040,1, an, interesting,104,29,0.38093117,0.08843931,124,0.01240000,0
4626,28110225477,6702,17,2, November,2,104,24,0.37466014,0.10080269,109,0.01090000,7
4627,1757433416,419,5010,1, this, blog,104,31,0.35753673,0.15513068,114,0.01140000,0
4628,3380621012,806,2997,1, his, family,104,30,0.32194425,0.12234086,107,0.01070000,0
4629,1602224164,382,9,1,".

",*,104,21,0.29855662,0.23433409,45,0.00450000,0
4630,1304475044,311,11625,1, to, solve,104,20,0.29774059,0.28312425,112,0.01120000,0
4631,2441092804,582,1969,1, we, must,104,21,0.29031242,0.23433409,115,0.01150000,0
4632,79691792,19,4,1,4,%,104,21,0.28938468,0.23433409,88,0.00880000,0
4633,3841986129,916,916,2, over, over,104,27,0.28026683,0.01698034,114,0.01140000,0
4634,1501588981,358,7037,2, I, myself,104,29,0.27651998,0.08843931,123,0.01230000,0
4635,88080440,21,14,1,6,/,104,36,0.25913156,0.30466242,94,0.00940000,3
4636,1107315900,264,4911,1, a, unique,104,31,0.24592164,0.15513068,124,0.01240000,0
4637,58720332,14,19,1,/,4,104,33,0.23808425,0.21765104,91,0.00910000,0
4638,2202020308,525,2677,1, are, always,104,29,0.21432383,0.08843931,127,0.01270000,0
4639,35957769436,8573,311,1, happens, to,104,24,0.20934339,0.10080269,120,0.01200000,0
4640,1170245156,279,8585,1, the, French,104,25,0.20345797,0.05998070,79,0.00790000,0
4641,1170253416,279,10650,1, the, audience,104,29,0.19551091,0.08843931,109,0.01090000,0
4642,1170235252,279,6109,1, the, scene,104,27,0.18895310,0.01698034,116,0.01160000,0
4643,1275075629,304,1803,2, in, car,104,31,0.18249057,0.15513068,115,0.01150000,0
4644,1170228732,279,4479,1, the, board,104,39,0.18095661,0.38470512,103,0.01030000,0
4645,5930749085,1414,807,2, know, they,104,27,0.18028961,0.01698034,127,0.01270000,0
4646,2088773717,498,2581,2, you, never,104,28,0.18021745,0.05334799,125,0.01250000,0
4647,1275076289,304,1968,2, in, head,104,27,0.17782833,0.01698034,123,0.01230000,0
4648,6064965133,1446,387,2, You, be,104,25,0.16696089,0.05998070,122,0.01220000,0
4649,17339252788,4134,13,1, ago,.,104,31,0.15876211,0.15513068,130,0.01300000,0
4650,13698597981,3266,279,2, percent, the,104,23,0.15192809,0.14336231,107,0.01070000,0
4651,50331730,12,20,3,-,5,104,38,0.14991062,0.35872964,103,0.01030000,0
4652,6597641920,1573,432,1, before, it,104,37,0.14639833,0.33206139,140,0.01400000,0
4653,62917366,15,701,3,0,"),",104,21,0.14629322,0.23433409,80,0.00800000,1
4654,3821014168,911,806,1, about, his,104,35,0.14342853,0.27649154,128,0.01280000,0
4655,1321215005,315,2311,2, of, book,104,28,0.13773149,0.05334799,110,0.01100000,0
4656,17582523248,4192,220,1,".


", ,104,32,0.13662650,0.18687938,125,0.01250000,3
4657,4542432985,1083,438,2, also, as,104,28,0.12331966,0.05334799,121,0.01210000,0
4658,1501566818,358,1496,3, I, even,104,27,0.10568724,0.01698034,124,0.01240000,0
4659,1170222976,279,3040,1, the, four,104,26,0.10509967,0.02075999,114,0.01140000,0
4660,10947294501,2610,40265,2,You, commenting,103,20,0.71912402,0.27346234,123,0.01230000,10
4661,1480589349,353,9,2, *,*,103,28,0.66871388,0.06300990,100,0.01000000,0
4662,53565459204,12771,705,1, picked, up,103,24,0.54164641,0.09114078,120,0.01200000,0
4663,3380634680,806,6414,1, his, eyes,103,34,0.38127889,0.25716591,102,0.01020000,0
4664,1921006600,458,3842,1, an, individual,103,26,0.37985147,0.01109807,105,0.01050000,0
4665,25677529157,6122,17,2, September,2,103,45,0.37372787,0.53746788,121,0.01210000,0
4666,4412425017,1052,4302,2, there, nothing,103,28,0.37063860,0.06300990,122,0.01220000,0
4667,7759468864,1850,1616,1, best, way,103,30,0.36776141,0.13200277,123,0.01230000,0
4668,1631603897,389,4910,2, on, ground,103,26,0.32274624,0.01109807,116,0.01160000,0
4669,47873787116,11414,315,1, percentage, of,103,20,0.31867221,0.27346234,106,0.01060000,0
4670,56845403356,13553,311,1, attempts, to,103,27,0.31731653,0.02664225,124,0.01240000,0
4671,14910753332,3555,653,1, What, do,103,29,0.31580249,0.09810122,110,0.01100000,0
4672,13493076030,3217,15,3, May,0,103,24,0.28803021,0.09114078,114,0.01140000,0
4673,1275076697,304,2070,2, in, field,103,37,0.24569388,0.34172330,127,0.01270000,0
4674,5372907844,1281,1105,1, make, them,103,31,0.24016080,0.16479259,125,0.01250000,0
